x	y	z	Name	Id	Colour Id
535536.1586	4748313.0457	0.0000	2585cm	94	160
535536.3548	4748312.8168	0.0000	2585cm	94	160
535536.6026	4748312.6396	0.0000	2585cm	94	160
535536.8327	4748312.4403	0.0000	2585cm	94	160
535537.0279	4748312.2149	0.0000	2585cm	94	160

535533.4316	4748317.5830	0.0000	2667cm	95	160
535533.5793	4748317.3164	0.0000	2667cm	95	160
535533.7336	4748317.0543	0.0000	2667cm	95	160
535533.8548	4748316.7746	0.0000	2667cm	95	160
535533.9793	4748316.4964	0.0000	2667cm	95	160
535534.1035	4748316.2180	0.0000	2667cm	95	160
535534.2023	4748315.9311	0.0000	2667cm	95	160
535534.2664	4748315.6332	0.0000	2667cm	95	160
535534.3854	4748315.3577	0.0000	2667cm	95	160
535534.5633	4748315.1105	0.0000	2667cm	95	160
535534.6448	4748314.8186	0.0000	2667cm	95	160
535534.7314	4748314.5264	0.0000	2667cm	95	160
535534.8165	4748314.2338	0.0000	2667cm	95	160
535534.9141	4748313.9450	0.0000	2667cm	95	160
535535.0041	4748313.6539	0.0000	2667cm	95	160
535535.0868	4748313.3605	0.0000	2667cm	95	160
535535.2253	4748313.1004	0.0000	2667cm	95	160
535535.3089	4748313.0141	0.0000	2667cm	95	160

535534.2082	4748313.8359	0.0000	2756cm	96	160
535534.0707	4748314.1064	0.0000	2756cm	96	160
535533.9008	4748314.3581	0.0000	2756cm	96	160
535533.7630	4748314.6299	0.0000	2756cm	96	160
535533.6399	4748314.9079	0.0000	2756cm	96	160
535533.5975	4748315.0422	0.0000	2756cm	96	160

535532.8963	4748314.0018	0.0000	2831cm	97	160
535532.7243	4748314.2506	0.0000	2831cm	97	160
535532.6457	4748314.5451	0.0000	2831cm	97	160
535532.5480	4748314.8328	0.0000	2831cm	97	160
535532.3980	4748315.0970	0.0000	2831cm	97	160
535532.3007	4748315.2005	0.0000	2831cm	97	160

535532.3384	4748315.2458	0.0000	2831cm	98	160
535532.2645	4748315.5415	0.0000	2831cm	98	160
535532.1833	4748315.8347	0.0000	2831cm	98	160
535532.0488	4748316.1062	0.0000	2831cm	98	160
535531.8598	4748316.3453	0.0000	2831cm	98	160
535531.8031	4748316.4144	0.0000	2831cm	98	160

535532.0519	4748313.8661	0.0000	2973cm	100	160
535531.9334	4748314.1464	0.0000	2973cm	100	160
535531.8497	4748314.4394	0.0000	2973cm	100	160
535531.7457	4748314.7251	0.0000	2973cm	100	160
535531.6069	4748314.9963	0.0000	2973cm	100	160
535531.4854	4748315.2745	0.0000	2973cm	100	160
535531.4291	4748315.5722	0.0000	2973cm	100	160
535531.3307	4748315.8564	0.0000	2973cm	100	160
535531.1652	4748316.1114	0.0000	2973cm	100	160
535530.9958	4748316.3648	0.0000	2973cm	100	160
535530.9587	4748316.4144	0.0000	2973cm	100	160

535530.0992	4748317.2437	0.0000	3046cm	101	160
535530.1934	4748316.9539	0.0000	3046cm	101	160
535530.2669	4748316.6581	0.0000	3046cm	101	160
535530.3479	4748316.3642	0.0000	3046cm	101	160
535530.4301	4748316.0707	0.0000	3046cm	101	160
535530.5066	4748315.7758	0.0000	3046cm	101	160
535530.5589	4748315.4759	0.0000	3046cm	101	160
535530.6105	4748315.1761	0.0000	3046cm	101	160
535530.7039	4748314.8868	0.0000	3046cm	101	160
535530.7670	4748314.5914	0.0000	3046cm	101	160
535530.7897	4748314.2875	0.0000	3046cm	101	160
535530.7882	4748313.9830	0.0000	3046cm	101	160
535530.9271	4748313.7304	0.0000	3046cm	101	160
535531.2318	4748313.7367	0.0000	3046cm	101	160
535531.5357	4748313.7167	0.0000	3046cm	101	160
535531.8400	4748313.7341	0.0000	3046cm	101	160
535532.1430	4748313.7670	0.0000	3046cm	101	160
535532.4440	4748313.8145	0.0000	3046cm	101	160
535532.6914	4748313.7927	0.0000	3046cm	101	160
535532.7471	4748313.4934	0.0000	3046cm	101	160
535532.8229	4748313.1982	0.0000	3046cm	101	160
535532.8874	4748312.9004	0.0000	3046cm	101	160
535532.9615	4748312.6054	0.0000	3046cm	101	160
535533.0742	4748312.3228	0.0000	3046cm	101	160
535533.2065	4748312.0482	0.0000	3046cm	101	160
535533.3445	4748311.7765	0.0000	3046cm	101	160
535533.4768	4748311.5019	0.0000	3046cm	101	160
535533.5930	4748311.2202	0.0000	3046cm	101	160
535533.6126	4748311.1896	0.0000	3046cm	101	160

535529.8354	4748313.7304	0.0000	3150cm	102	160
535529.7847	4748314.0309	0.0000	3150cm	102	160
535529.7246	4748314.3293	0.0000	3150cm	102	160
535529.6416	4748314.6215	0.0000	3150cm	102	160
535529.6021	4748314.9237	0.0000	3150cm	102	160
535529.5548	4748315.2247	0.0000	3150cm	102	160
535529.5073	4748315.5256	0.0000	3150cm	102	160
535529.4961	4748315.6152	0.0000	3150cm	102	160

535526.8422	4748316.2787	0.0000	3382cm	103	160
535526.9402	4748315.9900	0.0000	3382cm	103	160
535527.0341	4748315.7002	0.0000	3382cm	103	160
535527.1389	4748315.4193	0.0000	3382cm	103	160
535527.1124	4748315.1170	0.0000	3382cm	103	160
535527.1608	4748314.8168	0.0000	3382cm	103	160
535527.2512	4748314.5257	0.0000	3382cm	103	160
535527.3375	4748314.2338	0.0000	3382cm	103	160
535527.4138	4748313.9392	0.0000	3382cm	103	160
535527.5208	4748313.7530	0.0000	3382cm	103	160

535525.2288	4748313.7454	0.0000	3580cm	104	160
535525.2299	4748314.0502	0.0000	3580cm	104	160
535525.2351	4748314.3549	0.0000	3580cm	104	160
535525.2246	4748314.6595	0.0000	3580cm	104	160
535525.2062	4748314.9636	0.0000	3580cm	104	160
535525.2042	4748315.2684	0.0000	3580cm	104	160
535525.1897	4748315.5726	0.0000	3580cm	104	160
535525.1584	4748315.8758	0.0000	3580cm	104	160
535525.1426	4748316.1798	0.0000	3580cm	104	160
535525.1459	4748316.3465	0.0000	3580cm	104	160

535524.2713	4748316.1656	0.0000	3628cm	105	160
535524.3538	4748315.8722	0.0000	3628cm	105	160
535524.4241	4748315.5756	0.0000	3628cm	105	160
535524.4916	4748315.2785	0.0000	3628cm	105	160
535524.5815	4748314.9876	0.0000	3628cm	105	160
535524.6965	4748314.7054	0.0000	3628cm	105	160
535524.8096	4748314.4224	0.0000	3628cm	105	160
535524.9072	4748314.1338	0.0000	3628cm	105	160
535525.0128	4748313.8483	0.0000	3628cm	105	160
535525.1337	4748313.6812	0.0000	3628cm	105	160
535525.1308	4748313.6927	0.0000	3628cm	105	160

535524.9348	4748313.5871	0.0000	3648cm	106	160
535524.8571	4748313.8817	0.0000	3648cm	106	160
535524.7456	4748314.1654	0.0000	3648cm	106	160
535524.6437	4748314.4526	0.0000	3648cm	106	160
535524.5449	4748314.7405	0.0000	3648cm	106	160
535524.4347	4748315.0244	0.0000	3648cm	106	160
535524.3466	4748315.3161	0.0000	3648cm	106	160
535524.2878	4748315.6145	0.0000	3648cm	106	160
535524.2394	4748315.9154	0.0000	3648cm	106	160
535524.1281	4748316.1807	0.0000	3648cm	106	160

535524.6935	4748313.5947	0.0000	3652cm	107	160
535524.5710	4748313.8735	0.0000	3652cm	107	160
535524.4975	4748314.1674	0.0000	3652cm	107	160
535524.4833	4748314.4705	0.0000	3652cm	107	160
535524.4064	4748314.7653	0.0000	3652cm	107	160
535524.3247	4748315.0587	0.0000	3652cm	107	160
535524.2577	4748315.3560	0.0000	3652cm	107	160
535524.1996	4748315.6548	0.0000	3652cm	107	160
535524.1523	4748315.9559	0.0000	3652cm	107	160
535524.0602	4748316.1430	0.0000	3652cm	107	160

535524.6558	4748313.6851	0.0000	3652cm	108	160
535524.3656	4748313.6907	0.0000	3652cm	108	160
535524.3530	4748313.3912	0.0000	3652cm	108	160
535524.3972	4748313.0896	0.0000	3652cm	108	160
535524.4623	4748312.7924	0.0000	3652cm	108	160
535524.5420	4748312.4982	0.0000	3652cm	108	160
535524.6459	4748312.2121	0.0000	3652cm	108	160
535524.7161	4748312.0717	0.0000	3652cm	108	160

535523.4118	4748314.3410	0.0000	3705cm	109	160
535523.3328	4748314.6352	0.0000	3705cm	109	160
535523.2818	4748314.9357	0.0000	3705cm	109	160
535523.2158	4748315.1930	0.0000	3705cm	109	160

535523.3817	4748314.3561	0.0000	3705cm	110	160
535523.4318	4748314.0564	0.0000	3705cm	110	160
535523.4269	4748314.0319	0.0000	3705cm	110	160

535522.6428	4748313.5871	0.0000	3790cm	111	160
535522.6183	4748313.8909	0.0000	3790cm	111	160
535522.5793	4748314.1928	0.0000	3790cm	111	160
535522.5679	4748314.4961	0.0000	3790cm	111	160
535522.4990	4748314.7927	0.0000	3790cm	111	160
535522.4443	4748315.0890	0.0000	3790cm	111	160
535522.4468	4748315.2081	0.0000	3790cm	111	160

535522.5146	4748313.6097	0.0000	3830cm	112	160
535522.4439	4748313.9062	0.0000	3830cm	112	160
535522.3689	4748314.2016	0.0000	3830cm	112	160
535522.3075	4748314.5000	0.0000	3830cm	112	160
535522.2838	4748314.8028	0.0000	3830cm	112	160
535522.2885	4748315.1076	0.0000	3830cm	112	160
535522.2885	4748315.1855	0.0000	3830cm	112	160

535521.9341	4748313.4740	0.0000	3897cm	113	160
535521.9196	4748313.7784	0.0000	3897cm	113	160
535521.9329	4748314.0828	0.0000	3897cm	113	160
535521.9175	4748314.3872	0.0000	3897cm	113	160
535521.8978	4748314.6911	0.0000	3897cm	113	160
535521.8700	4748314.9851	0.0000	3897cm	113	160
535521.8512	4748315.0121	0.0000	3897cm	113	160

535519.7552	4748317.0552	0.0000	4042cm	114	160
535519.8772	4748316.7759	0.0000	4042cm	114	160
535519.9890	4748316.4938	0.0000	4042cm	114	160
535520.0297	4748316.1939	0.0000	4042cm	114	160
535520.0142	4748315.8895	0.0000	4042cm	114	160
535520.0227	4748315.5866	0.0000	4042cm	114	160
535520.1029	4748315.2945	0.0000	4042cm	114	160
535520.2324	4748315.0188	0.0000	4042cm	114	160
535520.3571	4748314.7411	0.0000	4042cm	114	160
535520.4840	4748314.4644	0.0000	4042cm	114	160
535520.6313	4748314.1976	0.0000	4042cm	114	160
535520.7829	4748313.9332	0.0000	4042cm	114	160
535520.8950	4748313.6504	0.0000	4042cm	114	160
535520.9389	4748313.4891	0.0000	4042cm	114	160

535520.2679	4748314.1375	0.0000	4062cm	115	160
535520.3056	4748314.2807	0.0000	4062cm	115	160

535520.2604	4748314.1676	0.0000	4067cm	116	160
535520.1583	4748314.4535	0.0000	4067cm	116	160
535520.1212	4748314.7557	0.0000	4067cm	116	160
535520.0459	4748315.0506	0.0000	4067cm	116	160
535519.9195	4748315.3258	0.0000	4067cm	116	160
535519.8457	4748315.4343	0.0000	4067cm	116	160

535520.7806	4748312.2149	0.0000	4081cm	117	160
535520.6659	4748312.4973	0.0000	4081cm	117	160
535520.5633	4748312.7843	0.0000	4081cm	117	160
535520.4526	4748313.0682	0.0000	4081cm	117	160
535520.3893	4748313.3609	0.0000	4081cm	117	160
535520.3965	4748313.6635	0.0000	4081cm	117	160
535520.3221	4748313.9566	0.0000	4081cm	117	160
535520.1966	4748314.2343	0.0000	4081cm	117	160
535520.0744	4748314.5134	0.0000	4081cm	117	160
535519.9819	4748314.8034	0.0000	4081cm	117	160
535519.8698	4748315.0864	0.0000	4081cm	117	160
535519.8457	4748315.1628	0.0000	4081cm	117	160

535518.8279	4748316.3013	0.0000	4149cm	118	160
535518.9754	4748316.0355	0.0000	4149cm	118	160
535519.0688	4748315.7461	0.0000	4149cm	118	160
535519.1113	4748315.4453	0.0000	4149cm	118	160
535519.1597	4748315.1493	0.0000	4149cm	118	160
535519.2437	4748314.8581	0.0000	4149cm	118	160
535519.3230	4748314.5653	0.0000	4149cm	118	160
535519.4158	4748314.2752	0.0000	4149cm	118	160
535519.4659	4748313.9756	0.0000	4149cm	118	160
535519.4763	4748313.6713	0.0000	4149cm	118	160
535519.5069	4748313.3688	0.0000	4149cm	118	160
535519.5981	4748313.0794	0.0000	4149cm	118	160
535519.7624	4748312.8256	0.0000	4149cm	118	160
535519.7703	4748312.8256	0.0000	4149cm	118	160

535516.3173	4748315.9319	0.0000	4485cm	119	160
535516.1498	4748315.6772	0.0000	4485cm	119	160
535516.0001	4748315.4117	0.0000	4485cm	119	160
535515.8605	4748315.1408	0.0000	4485cm	119	160
535515.7429	4748314.8615	0.0000	4485cm	119	160
535515.6891	4748314.5619	0.0000	4485cm	119	160
535515.6447	4748314.2609	0.0000	4485cm	119	160
535515.6387	4748314.1676	0.0000	4485cm	119	160

535513.6333	4748318.1786	0.0000	4700cm	120	160
535513.5430	4748317.8876	0.0000	4700cm	120	160
535513.4836	4748317.5888	0.0000	4700cm	120	160
535513.4447	4748317.2865	0.0000	4700cm	120	160
535513.4146	4748316.9836	0.0000	4700cm	120	160
535513.4101	4748316.6790	0.0000	4700cm	120	160
535513.3850	4748316.3754	0.0000	4700cm	120	160
535513.3498	4748316.0729	0.0000	4700cm	120	160
535513.3369	4748315.7684	0.0000	4700cm	120	160
535513.3342	4748315.4637	0.0000	4700cm	120	160
535513.3636	4748315.1619	0.0000	4700cm	120	160
535513.4319	4748314.8649	0.0000	4700cm	120	160
535513.4776	4748314.5642	0.0000	4700cm	120	160
535513.4937	4748314.2599	0.0000	4700cm	120	160
535513.5051	4748314.1450	0.0000	4700cm	120	160

535511.0623	4748319.8448	0.0000	4860cm	122	160
535511.0646	4748319.5401	0.0000	4860cm	122	160
535511.1008	4748319.2379	0.0000	4860cm	122	160
535511.1781	4748318.9432	0.0000	4860cm	122	160
535511.2369	4748318.6441	0.0000	4860cm	122	160
535511.2989	4748318.3458	0.0000	4860cm	122	160
535511.3513	4748318.0455	0.0000	4860cm	122	160
535511.3954	4748317.7439	0.0000	4860cm	122	160
535511.4346	4748317.4417	0.0000	4860cm	122	160
535511.4693	4748317.1389	0.0000	4860cm	122	160
535511.4932	4748316.8351	0.0000	4860cm	122	160
535511.5084	4748316.5307	0.0000	4860cm	122	160
535511.5065	4748316.2262	0.0000	4860cm	122	160
535511.4954	4748315.9217	0.0000	4860cm	122	160
535511.5029	4748315.6172	0.0000	4860cm	122	160
535511.5263	4748315.3134	0.0000	4860cm	122	160
535511.5689	4748315.0119	0.0000	4860cm	122	160
535511.6284	4748314.7130	0.0000	4860cm	122	160
535511.6910	4748314.4146	0.0000	4860cm	122	160
535511.7838	4748314.1250	0.0000	4860cm	122	160
535511.7937	4748314.1149	0.0000	4860cm	122	160

535519.9184	4748314.3136	0.0000	Line	123	2
535519.9341	4748314.3136	0.0000	Line	123	2
535519.9341	4748314.2978	0.0000	Line	123	2
535519.9341	4748314.2821	0.0000	Line	123	2
535519.9341	4748314.2664	0.0000	Line	123	2
535519.9341	4748314.2506	0.0000	Line	123	2
535519.9341	4748314.2349	0.0000	Line	123	2
535519.9341	4748314.2191	0.0000	Line	123	2
535519.9341	4748314.2034	0.0000	Line	123	2
535519.9341	4748314.1876	0.0000	Line	123	2
535519.9184	4748314.1719	0.0000	Line	123	2
535519.9184	4748314.1561	0.0000	Line	123	2
535519.9184	4748314.1404	0.0000	Line	123	2
535519.9341	4748314.1246	0.0000	Line	123	2
535519.9184	4748314.1246	0.0000	Line	123	2
535519.9184	4748314.1089	0.0000	Line	123	2
535519.9184	4748314.0931	0.0000	Line	123	2
535519.9184	4748314.0774	0.0000	Line	123	2
535519.9026	4748314.0774	0.0000	Line	123	2

535521.8867	4748314.2664	0.0000	Line	124	2
535521.9024	4748314.2821	0.0000	Line	124	2
535521.9182	4748314.2821	0.0000	Line	124	2
535521.9182	4748314.2664	0.0000	Line	124	2
535521.9182	4748314.2506	0.0000	Line	124	2
535521.9182	4748314.2349	0.0000	Line	124	2
535521.9182	4748314.2191	0.0000	Line	124	2
535521.9182	4748314.2034	0.0000	Line	124	2
535521.9182	4748314.1876	0.0000	Line	124	2
535521.9182	4748314.1561	0.0000	Line	124	2
535521.9182	4748314.1246	0.0000	Line	124	2
535521.9182	4748314.1089	0.0000	Line	124	2
535521.9182	4748314.0931	0.0000	Line	124	2
535521.9024	4748314.0931	0.0000	Line	124	2
535521.9024	4748314.0774	0.0000	Line	124	2

535521.0049	4748314.2664	0.0000	Line	125	2
535520.9891	4748314.2664	0.0000	Line	125	2
535520.9891	4748314.2506	0.0000	Line	125	2
535520.9891	4748314.2349	0.0000	Line	125	2
535520.9891	4748314.2191	0.0000	Line	125	2
535520.9891	4748314.2034	0.0000	Line	125	2
535520.9891	4748314.1876	0.0000	Line	125	2
535520.9891	4748314.1719	0.0000	Line	125	2
535520.9891	4748314.1404	0.0000	Line	125	2
535521.0049	4748314.1246	0.0000	Line	125	2
535520.9891	4748314.1089	0.0000	Line	125	2
535520.9891	4748314.0774	0.0000	Line	125	2

535524.7525	4748314.2664	0.0000	Line	126	2
535524.7525	4748314.2821	0.0000	Line	126	2
535524.7682	4748314.2664	0.0000	Line	126	2
535524.7682	4748314.2506	0.0000	Line	126	2
535524.7682	4748314.2191	0.0000	Line	126	2
535524.7682	4748314.2034	0.0000	Line	126	2
535524.7682	4748314.1876	0.0000	Line	126	2
535524.7682	4748314.1719	0.0000	Line	126	2
535524.7682	4748314.1561	0.0000	Line	126	2
535524.7682	4748314.1404	0.0000	Line	126	2
535524.7682	4748314.1246	0.0000	Line	126	2
535524.7682	4748314.1404	0.0000	Line	126	2

535519.1941	4748314.2506	0.0000	Line	127	2
535519.1783	4748314.2349	0.0000	Line	127	2
535519.1783	4748314.2191	0.0000	Line	127	2
535519.1783	4748314.1876	0.0000	Line	127	2
535519.1783	4748314.1719	0.0000	Line	127	2
535519.1783	4748314.1561	0.0000	Line	127	2
535519.1941	4748314.1404	0.0000	Line	127	2
535519.1783	4748314.1404	0.0000	Line	127	2

535522.7842	4748314.3293	0.0000	Line	128	2
535522.7685	4748314.3136	0.0000	Line	128	2
535522.7685	4748314.2978	0.0000	Line	128	2
535522.7685	4748314.2821	0.0000	Line	128	2
535522.7842	4748314.2664	0.0000	Line	128	2
535522.7842	4748314.2349	0.0000	Line	128	2
535522.7842	4748314.2034	0.0000	Line	128	2
535522.7842	4748314.1719	0.0000	Line	128	2
535522.7842	4748314.1876	0.0000	Line	128	2

535523.7290	4748314.2664	0.0000	Line	129	2
535523.7132	4748314.2664	0.0000	Line	129	2
535523.7132	4748314.2506	0.0000	Line	129	2
535523.7290	4748314.2191	0.0000	Line	129	2
535523.7290	4748314.2034	0.0000	Line	129	2
535523.7290	4748314.1876	0.0000	Line	129	2
535523.7447	4748314.1876	0.0000	Line	129	2
535523.7447	4748314.1719	0.0000	Line	129	2

535526.7995	4748314.2821	0.0000	Line	130	2
535526.7995	4748314.2978	0.0000	Line	130	2
535526.7995	4748314.3136	0.0000	Line	130	2
535526.7995	4748314.2978	0.0000	Line	130	2
535526.7995	4748314.2821	0.0000	Line	130	2
535526.7995	4748314.2664	0.0000	Line	130	2
535526.8152	4748314.2349	0.0000	Line	130	2
535526.8152	4748314.2191	0.0000	Line	130	2
535526.8152	4748314.1719	0.0000	Line	130	2
535526.8152	4748314.1404	0.0000	Line	130	2
535526.8152	4748314.1246	0.0000	Line	130	2
535526.8152	4748314.1089	0.0000	Line	130	2
535526.8152	4748314.0931	0.0000	Line	130	2
535526.8152	4748314.1089	0.0000	Line	130	2
535526.8152	4748314.1246	0.0000	Line	130	2
535526.7995	4748314.1404	0.0000	Line	130	2
535526.7838	4748314.1404	0.0000	Line	130	2
535526.7680	4748314.1404	0.0000	Line	130	2
535526.7680	4748314.1089	0.0000	Line	130	2

535525.8862	4748314.2664	0.0000	Line	131	2
535525.8862	4748314.2821	0.0000	Line	131	2
535525.8862	4748314.2978	0.0000	Line	131	2
535525.8862	4748314.2821	0.0000	Line	131	2
535525.8862	4748314.2664	0.0000	Line	131	2
535525.8862	4748314.2191	0.0000	Line	131	2
535525.8862	4748314.2034	0.0000	Line	131	2
535525.8862	4748314.1719	0.0000	Line	131	2
535525.9020	4748314.1246	0.0000	Line	131	2
535525.9020	4748314.1404	0.0000	Line	131	2
535525.9020	4748314.1876	0.0000	Line	131	2
535525.9177	4748314.2191	0.0000	Line	131	2

535561.2680	4748309.5425	0.0000	wpscan3	132	140
535561.2680	4748314.2821	0.0000	wpscan3	132	140

535561.3181	4748314.2903	0.0000	wpscan3. 	135	1
535561.2925	4748314.2903	0.0000	wpscan3. 	135	1
535561.2925	4748314.3160	0.0000	wpscan3. 	135	1

535561.2925	4748314.3416	0.0000	0cm	139	1
535560.9983	4748314.3160	0.0000	0cm	139	1
535560.6996	4748314.2903	0.0000	0cm	139	1
535560.4098	4748314.2540	0.0000	0cm	139	1
535560.1431	4748314.1621	0.0000	0cm	139	1
535559.8595	4748314.1108	0.0000	0cm	139	1
535559.5804	4748314.0852	0.0000	0cm	139	1
535559.3012	4748314.1108	0.0000	0cm	139	1
535559.0025	4748314.0852	0.0000	0cm	139	1
535558.7189	4748314.0339	0.0000	0cm	139	1
535558.4414	4748313.9569	0.0000	0cm	139	1
535558.1579	4748313.9056	0.0000	0cm	139	1
535557.8764	4748313.8493	0.0000	0cm	139	1
535557.5801	4748313.8287	0.0000	0cm	139	1
535557.2875	4748313.7774	0.0000	0cm	139	1
535556.9933	4748313.7518	0.0000	0cm	139	1
535556.6945	4748313.7261	0.0000	0cm	139	1
535556.3897	4748313.7261	0.0000	0cm	139	1
535556.0849	4748313.7261	0.0000	0cm	139	1
535555.8014	4748313.7261	0.0000	0cm	139	1
535555.5297	4748313.7697	0.0000	0cm	139	1
535555.2387	4748313.7518	0.0000	0cm	139	1
535554.9339	4748313.7518	0.0000	0cm	139	1
535554.6397	4748313.7774	0.0000	0cm	139	1
535554.3455	4748313.8030	0.0000	0cm	139	1
535554.0513	4748313.7774	0.0000	0cm	139	1
535553.7465	4748313.7774	0.0000	0cm	139	1
535553.4417	4748313.7774	0.0000	0cm	139	1
535553.1368	4748313.7774	0.0000	0cm	139	1
535552.8320	4748313.7774	0.0000	0cm	139	1
535552.5378	4748313.8030	0.0000	0cm	139	1
535552.2499	4748313.8137	0.0000	0cm	139	1
535551.9601	4748313.7774	0.0000	0cm	139	1
535551.6659	4748313.7518	0.0000	0cm	139	1
535551.3611	4748313.7518	0.0000	0cm	139	1
535551.0926	4748313.7005	0.0000	0cm	139	1
535550.7878	4748313.7005	0.0000	0cm	139	1
535550.4830	4748313.7005	0.0000	0cm	139	1
535550.1843	4748313.7261	0.0000	0cm	139	1
535549.8797	4748313.7261	0.0000	0cm	139	1
535549.5855	4748313.7005	0.0000	0cm	139	1
535549.2913	4748313.7261	0.0000	0cm	139	1
535548.9865	4748313.7261	0.0000	0cm	139	1
535548.6817	4748313.7261	0.0000	0cm	139	1
535548.3769	4748313.7261	0.0000	0cm	139	1
535548.0721	4748313.7261	0.0000	0cm	139	1
535547.7673	4748313.7261	0.0000	0cm	139	1
535547.4988	4748313.7774	0.0000	0cm	139	1
535547.2046	4748313.8030	0.0000	0cm	139	1
535546.9303	4748313.8800	0.0000	0cm	139	1
535546.6587	4748313.9569	0.0000	0cm	139	1
535546.3650	4748313.9836	0.0000	0cm	139	1
535546.0810	4748314.0339	0.0000	0cm	139	1
535545.8018	4748314.0082	0.0000	0cm	139	1
535545.5183	4748314.0082	0.0000	0cm	139	1
535545.2135	4748314.0082	0.0000	0cm	139	1
535544.9374	4748313.9750	0.0000	0cm	139	1
535544.6357	4748313.9826	0.0000	0cm	139	1
535544.3522	4748313.9826	0.0000	0cm	139	1
535544.0578	4748314.0082	0.0000	0cm	139	1
535543.7637	4748314.0339	0.0000	0cm	139	1
535543.4589	4748314.0339	0.0000	0cm	139	1
535543.1541	4748314.0339	0.0000	0cm	139	1
535542.8493	4748314.0339	0.0000	0cm	139	1
535542.5447	4748314.0339	0.0000	0cm	139	1
535542.2459	4748314.0082	0.0000	0cm	139	1
535541.9411	4748314.0082	0.0000	0cm	139	1
535541.6682	4748313.9826	0.0000	0cm	139	1
535541.3695	4748313.9569	0.0000	0cm	139	1
535541.0700	4748313.9698	0.0000	0cm	139	1
535540.8068	4748313.9826	0.0000	0cm	139	1
535540.5232	4748313.9313	0.0000	0cm	139	1
535540.2184	4748313.9313	0.0000	0cm	139	1
535539.9136	4748313.9313	0.0000	0cm	139	1
535539.6301	4748313.9313	0.0000	0cm	139	1
535539.3359	4748313.9569	0.0000	0cm	139	1
535539.0311	4748313.9569	0.0000	0cm	139	1
535538.7369	4748313.9313	0.0000	0cm	139	1
535538.4488	4748313.9313	0.0000	0cm	139	1
535538.1546	4748313.9569	0.0000	0cm	139	1
535537.8604	4748313.9313	0.0000	0cm	139	1
535537.5662	4748313.9569	0.0000	0cm	139	1
535537.2915	4748313.9870	0.0000	0cm	139	1
535537.0142	4748313.9569	0.0000	0cm	139	1
535536.7200	4748313.9313	0.0000	0cm	139	1
535536.4258	4748313.9056	0.0000	0cm	139	1
535536.1210	4748313.9056	0.0000	0cm	139	1
535535.8414	4748313.8448	0.0000	0cm	139	1
535535.5539	4748313.8030	0.0000	0cm	139	1
535535.3892	4748313.8030	0.0000	0cm	139	1

535535.6713	4748313.8543	0.0000	0cm	141	1
535535.3794	4748313.8512	0.0000	0cm	141	1
535535.0749	4748313.8543	0.0000	0cm	141	1
535534.7726	4748313.8287	0.0000	0cm	141	1
535534.4678	4748313.8287	0.0000	0cm	141	1
535534.3890	4748313.7774	0.0000	0cm	141	1

535534.5685	4748313.8800	0.0000	0cm	142	1
535534.2850	4748313.8287	0.0000	0cm	142	1
535533.9862	4748313.8543	0.0000	0cm	142	1
535533.6814	4748313.8543	0.0000	0cm	142	1
535533.3766	4748313.8543	0.0000	0cm	142	1
535533.0825	4748313.8287	0.0000	0cm	142	1
535532.7777	4748313.8287	0.0000	0cm	142	1
535532.4835	4748313.8030	0.0000	0cm	142	1
535532.1893	4748313.7774	0.0000	0cm	142	1
535531.8906	4748313.7518	0.0000	0cm	142	1
535531.5858	4748313.7518	0.0000	0cm	142	1
535531.2810	4748313.7518	0.0000	0cm	142	1
535530.9868	4748313.7261	0.0000	0cm	142	1
535530.6820	4748313.7261	0.0000	0cm	142	1
535530.3772	4748313.7261	0.0000	0cm	142	1
535530.0724	4748313.7261	0.0000	0cm	142	1
535529.7736	4748313.7005	0.0000	0cm	142	1
535529.4688	4748313.7005	0.0000	0cm	142	1
535529.1640	4748313.7005	0.0000	0cm	142	1
535528.8592	4748313.7005	0.0000	0cm	142	1
535528.5544	4748313.7005	0.0000	0cm	142	1
535528.2496	4748313.7005	0.0000	0cm	142	1
535527.9555	4748313.6748	0.0000	0cm	142	1
535527.6613	4748313.6492	0.0000	0cm	142	1
535527.3671	4748313.6235	0.0000	0cm	142	1
535527.0623	4748313.6235	0.0000	0cm	142	1
535526.7681	4748313.5979	0.0000	0cm	142	1
535526.4641	4748313.5979	0.0000	0cm	142	1
535526.1700	4748313.6235	0.0000	0cm	142	1
535525.8652	4748313.6235	0.0000	0cm	142	1
535525.5665	4748313.5979	0.0000	0cm	142	1
535525.2617	4748313.5979	0.0000	0cm	142	1
535524.9569	4748313.5979	0.0000	0cm	142	1
535524.6563	4748313.6235	0.0000	0cm	142	1
535524.3515	4748313.6235	0.0000	0cm	142	1
535524.0679	4748313.5722	0.0000	0cm	142	1
535523.7888	4748313.5466	0.0000	0cm	142	1
535523.4840	4748313.5466	0.0000	0cm	142	1
535523.1898	4748313.5722	0.0000	0cm	142	1
535522.8850	4748313.5722	0.0000	0cm	142	1
535522.6014	4748313.5722	0.0000	0cm	142	1
535522.2966	4748313.5722	0.0000	0cm	142	1
535522.0016	4748313.5466	0.0000	0cm	142	1
535521.7074	4748313.5209	0.0000	0cm	142	1
535521.4087	4748313.4953	0.0000	0cm	142	1
535521.1099	4748313.4696	0.0000	0cm	142	1
